id,title,base_path,parent_base_path
79247c11-1c79-4fdb-b8bd-4b24b6309964,School and academy financial management and assurance,/education/school-and-academy-financial-management-and-assurance,/education
1db92af7-fe38-43f3-acfb-239b11a6499c,"Apprenticeships, traineeships and internships",/education/apprenticeships-traineeships-and-internships,/education/further-and-higher-education-skills-and-vocational-training
1a733d4e-7275-4079-b231-b417611147ee,Academy and academy trust finance and reporting,/education/academy-and-academy-trust-finance-and-reporting,/education/school-and-academy-financial-management-and-assurance
8efeae62-f781-41d1-9778-927185e1ab77,Academy funding,/education/academy-funding,/education/funding-for-different-types-of-schools-and-settings
09f0acb6-49c0-48b2-9c69-8524039d06a8,Alternative provision and pupil referral units,/education/alternative-provision-and-pupil-referral-units,/education/pupil-wellbeing-behaviour-and-attendance
2a0e5deb-69ab-43bf-ad34-c68441e56772,Alternative provision censuses,/education/alternative-provision-censuses,/education/data-collection-and-censuses-for-schools
f876f08a-35a2-4222-95cb-25d36f1f7331,Alternative provision funding,/education/alternative-provision-funding,/education/funding-for-different-types-of-schools-and-settings
7ed95b22-3457-44eb-b933-2352afc6336a,Financial management for further education providers,/education/financial-management-for-further-education-providers,/education/further-education-financial-management-and-data-collection
35abce5a-0047-4d34-886f-cc72b4dded3f,Apprenticeships funding,/education/apprenticeships-funding,/education/further-education-funding
bf58010d-bdf4-487b-b47f-dcf82ca19b75,AS and A level changes and reforms,/education/as-and-a-level-changes-and-reforms,/education/key-stage-5-as-and-a-levels
df2e0226-38c2-4547-9976-958a4b930443,AS and A level subject content and requirements,/education/as-and-a-level-subject-content-and-requirements,/education/key-stage-5-as-and-a-levels
5f2d90c2-3504-4908-9a81-3dba7733bf2e,Further education buildings and land,/education/further-education-building-and-premises,/education/further-education-funding
bb95433e-97e5-4948-8803-8cf462942634,Becoming an apprentice,/education/becoming-an-apprentice,/education/apprenticeships-traineeships-and-internships
2fbea583-6eda-4504-beda-4ed4089eaa77,Becoming an intern or trainee,/education/becoming-an-intern-or-trainee,/education/apprenticeships-traineeships-and-internships
fbf1b9b1-a0f5-426e-ac83-afc61b1a0264,Careers guidance in schools,/education/careers-guidance-in-schools,/education/running-and-managing-a-school
6fb75520-368d-41cf-9921-034967ab0227,Dance and drama funding for 16 to 19 year olds,/education/dance-and-drama-funding-for-16-to-19-year-olds,/education/further-education-funding
9c634b47-0c13-4e2f-b1d8-2e6fec45b107,Data collection and censuses for schools,/education/data-collection-and-censuses-for-schools,/education/running-and-managing-a-school
ddb0ddaf-0e4b-486c-b9d7-cc438e846af0,Early years curriculum,/education/early-years-curriculum,/education/school-curriculum
26e020c3-11e8-41b8-8567-0b7326dd80fb,Early years funding,/education/early-years-funding,/education/funding-for-different-types-of-schools-and-settings
199a9c4c-caf0-4122-b3fa-829afcbb970c,Education in prisons,/education/education-in-prisons,/education/further-and-higher-education-skills-and-vocational-training
6f2c26bd-d55c-4e56-ae61-0a0a645d7e82,Education of disadvantaged children,/education/education-of-disadvantaged-children,/education
6014cff5-bf2f-4972-9253-0953c689b1ba,European Social Fund (ESF) and skills funding,/education/european-social-fund-esf-and-skills-funding,/education/further-education-funding
2d709dfc-2217-414d-bd46-6d4eaa02c976,Financial help for students who are parents or carers,/education/financial-help-for-students-who-are-parents-or-carers,/education/funding-and-finance-for-students
11c19dcf-0faf-417d-8777-1b6d189bf3c0,Free meals for 16 to 18 year olds,/education/free-meals-for-16-to-18-year-olds,/education/further-education-funding
b4220a5c-8d41-4261-9ec0-bda46abe3192,Free school meals (FSM) funding ,/education/free-school-meals-fsm-funding,/education/school-and-academy-funding
1a58543c-ea28-424d-914e-4db3970fa463,Functional skills,/education/functional-skills,/education/further-and-higher-education-courses-and-qualifications
90182f52-9c6d-4315-90cb-33bb47546ab9,Funding for different types of schools and settings,/education/funding-for-different-types-of-schools-and-settings,/education/school-and-academy-funding
4d4576ed-ea0e-4c58-b905-e63859d63c0a,Inspection of British schools overseas,/education/inspection-of-british-schools-overseas,/education/inspection-and-performance-of-schools
572d0288-2e5b-4008-ba7b-1b09eab19ec5,Funding for high needs,/education/funding-for-high-needs,/education/special-educational-needs-and-disability-send-and-high-needs
1216bf3d-0a1d-4ba8-b622-b011e93b0401,Funding for school buildings and land,/education/funding-for-school-buildings-and-land,/education/school-and-academy-funding
b23be19b-7a1c-4626-840f-512cd8bf3682,Funding for school places,/education/funding-for-school-places,/education/school-and-academy-funding
c63e4bf7-9b82-42ca-9ee3-0fc432616eaa,Funding for special educational needs and disability (SEND),/education/funding-for-special-educational-needs-and-disability-send,/education/special-educational-needs-and-disability-send-and-high-needs
51214c9d-4772-49a8-bc84-e2df1085775a,Further education funding data,/education/further-education-funding-data,/education/further-education-funding
2073e380-1d32-451d-90e2-ae0ebadaa679,Further education intervention notices and reports,/education/further-education-intervention-notices-and-reports,/education/inspection-and-performance-of-further-education-providers
79c1ea53-9586-4d4e-83e9-618888d12c0e,Further education provider performance measures,/education/further-education-provider-performance-measures,/education/inspection-and-performance-of-further-education-providers
80fdc1b6-7daf-4fb4-91c4-f1bb58d3c44e,GCSE changes and reforms,/education/gcse-changes-and-reforms,/education/secondary-curriculum-key-stage-3-and-key-stage-4-gcses
2f37d459-115f-49fd-98c1-6e0e4f27f219,Inspection and performance of further education providers,/education/inspection-and-performance-of-further-education-providers,/education/inspections-and-performance-of-education-providers
0c0449a5-6018-4fa0-b670-7d104cb64f03,GCSE subject content and requirements,/education/gcse-subject-content-and-requirements,/education/secondary-curriculum-key-stage-3-and-key-stage-4-gcses
97d9673d-87d0-4811-8873-fcabfec2b006,General hospital school censuses,/education/general-hospital-school-censuses,/education/data-collection-and-censuses-for-schools
541793dd-8838-4b5e-b9e3-27c661d0248b,"Health, safety and wellbeing in schools",/education/health-safety-and-wellbeing-in-schools,/education/pupil-wellbeing-behaviour-and-attendance
3159d9b5-9452-4366-8742-d64a7ba9a797,Help with school costs,/education/help-with-school-costs,/education/starting-and-attending-school
d1a39d33-582a-4775-9962-606d5e600f91,Hiring and training an apprentice,/education/hiring-and-training-an-apprentice,/education/apprenticeships-traineeships-and-internships
6c2e7231-f85e-472b-b41f-04d8f6b09709,Hiring and training an intern or trainee,/education/hiring-and-training-and-intern-or-trainee,/education/apprenticeships-traineeships-and-internships
61dda0ee-6c05-403c-b389-db71884effb1,Inspection of further education and skills providers,/education/inspection-of-further-education-and-skills-providers,/education/inspection-and-performance-of-further-education-providers
a35f7eba-a69d-42e9-a9e8-49b8d853a029,Home schooling,/education/home-schooling,/education/starting-and-attending-school
302083e9-470f-4d38-b87d-87f22955df39,Initial Teacher Training funding,/education/initial-teacher-training-funding,/education/school-and-academy-funding
65b9647a-c86f-4963-9e88-7a80c9f95557,Initial Teacher Training (ITT),/education/initial-teacher-training-itt,/education/teacher-training-and-professional-development
706f55ff-e771-4412-8833-ad2ab1140712,Inspection of independent schools,/education/inspection-of-independent-schools,/education/inspection-and-performance-of-schools
4ec729bb-00c9-4e35-bf8e-8e0b439ebbba,Inspection of local authority support for schools,/education/inspection-of-local-authority-support-for-schools,/education/inspection-and-performance-of-schools
5176c4e4-d08a-4cb3-a36b-d3b4217eff40,Inspection of maintained schools and academies,/education/inspection-of-maintained-schools-and-academies,/education/inspection-and-performance-of-schools
cfef0a4e-c693-4205-80a8-456bbc4bf089,Inspection of non-maintained schools,/education/inspection-of-non-maintained-schools,/education/inspection-and-performance-of-schools
754d5351-1771-474f-b953-c3c59b461b66,Performance data and Ofsted reports of further education providers,/education/performance-data-and-ofsted-reports-of-further-education-providers,/education/inspection-and-performance-of-further-education-providers
0cca49e7-3294-4ce8-b9c7-072f495955f4,Inspection of residential provision in further education colleges,/education/inspection-of-residential-provision-in-further-education-colleges,/education/inspection-and-performance-of-further-education-providers
28df2320-fe48-4995-baf0-0f296e18a8ab,Inspections and performance of education providers,/education/inspections-and-performance-of-education-providers,/education
03268927-5ff1-48bb-a948-106fd20bc802,Key stage 1 and 2 assessments data collection,/education/key-stage-1-and-2-assessments-data-collection,/education/data-collection-and-censuses-for-schools
34b253c8-9033-407a-b748-c029d00dbb49,"Key stage 3 and 4 exam marking, qualifications and results",/education/key-stage-3-and-4-exam-marking-qualifications-and-results,/education/secondary-curriculum-key-stage-3-and-key-stage-4-gcses
6207dd65-45e2-43df-bb67-c303b5ea556a,Key stage 5 (AS and A Levels),/education/key-stage-5-as-and-a-levels,/education/school-curriculum
a943403f-7fb7-4ae4-b8d4-be356733b2ff,"Key stage 5 exam marking, qualifications and results",/education/key-stage-5-exam-marking-qualifications-and-results,/education/key-stage-5-as-and-a-levels
1edd7c53-991d-49b4-8573-a2bb05d61c2e,"Pupil wellbeing, behaviour and attendance",/education/pupil-wellbeing-behaviour-and-attendance,/education
a2bd7fe0-ef32-4041-ac30-5990940cfed6,Learning Records Service (LRS),/education/learning-records-service-lrs,/education/further-and-higher-education-skills-and-vocational-training
72244cf7-8d58-430b-ad67-cdb56bf4d14e,Local authority further education financial reporting and assurance,/education/local-authority-further-education-financial-reporting-and-assurance,/education/further-education-financial-management-and-data-collection
ab119d7a-df10-4514-9e19-dae40d9b3bae,Local authority schools financial reporting and assurance,/education/local-authority-schools-financial-reporting-and-assurance,/education/school-and-academy-financial-management-and-assurance
eb84ac26-209d-4089-b043-3186efac07b6,Local authority schools funding,/education/local-authority-schools-funding,/education/funding-for-different-types-of-schools-and-settings
23a4b289-98fd-4a6b-86a5-ecb69eb4a24b,Parental responsibility measures attendance censuses,/education/parental-responsibility-measures-attendance-censuses,/education/data-collection-and-censuses-for-schools
92308b68-643c-4777-96f5-108db367dc5c,"Personal, social, health and economic education",/education/personal-social-health-and-economic-education,/education/school-curriculum
9166abb8-40e8-4b80-91fa-e8d061d5b7d1,Phonics screening checks,/education/phonics-screening-checks,/education/data-collection-and-censuses-for-schools
a124be08-4ad5-484f-ab7a-9ef7c4577847,Science (key stage 1),/education/primary-curriculum-key-stage-1-science,/education/primary-curriculum-key-stage-1
656daf5e-4bfc-44cf-8043-c139d51ad724,"Primary curriculum, key stage 2",/education/primary-curriculum-key-stage-2,/education/school-curriculum
ad1be012-723b-4898-a6ac-8dce829f89de,Tests and assessments (key stage 1),/education/primary-curriculum-key-stage-1-tests-and-assessments,/education/primary-curriculum-key-stage-1
734f6c2b-c0e0-44d8-aac8-a99c23032fbd,English (key stage 2),/education/primary-curriculum-key-stage-2-english,/education/primary-curriculum-key-stage-2
1b429be4-72a3-452c-b6d3-744be4889d55,Programmes of study (key stage 2),/education/primary-curriculum-key-stage-2-programmes-of-study,/education/primary-curriculum-key-stage-2
c82f457e-90b6-45d5-8487-4a3d0c28d3ff,Science (key stage 2),/education/primary-curriculum-key-stage-2-science,/education/primary-curriculum-key-stage-2
92de7df6-d00b-4f43-91f2-dc102dc5c422,Tests and assessments (key stage 2),/education/primary-curriculum-key-stage-2-tests-and-assessments,/education/primary-curriculum-key-stage-2
2c4ccdca-b2d4-4d33-9f39-04d606f5b85e,Principal learning qualifications,/education/principal-learning-qualifications,/education/further-and-higher-education-courses-and-qualifications
0d7712c0-62b3-4390-a086-1aa152ba956b,Pupil performance in schools,/education/pupil-performance-in-schools,/education/inspection-and-performance-of-schools
73f63e9f-da1e-4be8-a67e-35a1dff04956,Pupil premium and other school premiums ,/education/pupil-premium-and-other-school-premiums,/education/school-and-academy-funding
b1e4ccd8-0722-4e05-a64e-bb8099da01dd,Qualified Teacher Status (QTS),/education/qualified-teacher-status-qts,/education/teacher-training-and-professional-development
f19dcb9d-0ed4-44dc-8619-b1285f8806bd,Recruiting and managing non-teaching school staff,/education/recruiting-and-managing-non-teaching-school-staff,/education/running-and-managing-a-school
560cdc86-f450-47da-aa91-344267b8c0c3,Special educational needs surveys,/education/special-educational-needs-surveys,/education/data-collection-and-censuses-for-schools
bccc0785-b965-4224-8321-89f8e003413e,Running a further or higher education institution,/education/running-a-further-or-higher-education-institution,/education/further-and-higher-education-skills-and-vocational-training
b41df987-8c6e-401f-b7c4-c0ae312920d9,Safeguarding pupils,/education/safeguarding-pupils,/education/pupil-wellbeing-behaviour-and-attendance
9cd3d34c-9544-4a95-b1a9-165982b115d2,School admissions,/education/school-admissions,/education/running-and-managing-a-school
eb4a15b6-5527-404f-b580-ccd8c5bf3e2b,School attendance and absence,/education/school-attendance-and-absence,/education/pupil-wellbeing-behaviour-and-attendance
0af3f987-e479-43a5-a1ed-b115fb0088c0,School behaviour and exclusions,/education/school-behaviour-and-exclusions,/education/pupil-wellbeing-behaviour-and-attendance
ab9b9d3d-9952-4718-b130-26d134849616,School buildings and land,/education/school-buildings-and-land,/education/running-and-managing-a-school
9c8c1ff8-e814-403a-b770-7a4b156c56db,School buildings and land guidelines,/education/school-buildings-and-land-guidelines,/education/school-buildings-and-land
